Trip ID,Pickup Time,Drop Off Time,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,Surge Fee,Vehicle,Payment_type
21113,08/06/2024 09:38,08/06/2024 09:52,1,3.8,236,170,14.5,0,UberX,Cash
21114,08/06/2024 09:58,08/06/2024 10:18,1,7.2,249,41,23.5,5,Uber Green,Uber Pay
21115,08/06/2024 09:57,08/06/2024 10:11,1,3.44,186,87,12.5,0,UberX,Cash
21116,08/06/2024 09:47,08/06/2024 09:55,6,1.55,162,236,7.5,0,UberXL,Uber Pay
21117,08/06/2024 09:05,08/06/2024 09:18,1,2.2,100,137,10.5,0,UberX,Cash
21118,08/06/2024 09:05,08/06/2024 09:20,1,5.2,88,48,17.5,5.2,UberX,Uber Pay
21119,08/06/2024 09:13,08/06/2024 09:24,1,5.25,238,244,16.5,3.96,Uber Green,Uber Pay
21120,08/06/2024 09:19,08/06/2024 09:39,1,10.9,113,138,31.5,10,Uber Green,Uber Pay
21121,08/06/2024 09:21,08/06/2024 09:40,1,6.3,264,264,22,0,UberX,Amazon Pay
21122,08/06/2024 09:02,08/06/2024 09:11,2,1.34,137,186,8,2.82,UberX,Uber Pay
21123,08/06/2024 09:32,08/06/2024 09:56,1,9.54,41,231,29.5,2,UberX,Uber Pay
21124,08/06/2024 09:02,08/06/2024 09:08,1,1.35,43,263,6.5,1,UberX,Uber Pay
21125,08/06/2024 09:12,08/06/2024 09:25,1,1.89,238,141,10,2.66,UberXL,Uber Pay
21126,08/06/2024 09:27,08/06/2024 09:37,2,1.09,141,236,8.5,4,Uber Green,Uber Pay
21127,08/06/2024 09:20,08/06/2024 09:29,1,1.44,238,75,8.5,2,UberX,Uber Pay
21128,08/06/2024 09:27,08/06/2024 09:36,1,1.6,90,137,8,0,UberX,Cash
21129,08/06/2024 09:16,08/06/2024 09:23,1,2.55,229,137,10,2.66,UberX,Uber Pay
21130,08/06/2024 09:57,08/06/2024 10:05,1,1.66,43,164,8,0,UberX,Cash
21131,08/06/2024 09:52,08/06/2024 10:06,1,3.56,262,50,13,3.26,UberX,Uber Pay
21132,08/06/2024 09:54,08/06/2024 10:03,2,3.41,50,238,12,3.06,Uber Black,Uber Pay
21133,08/06/2024 09:20,08/06/2024 09:36,1,3.69,179,229,14.5,3,UberX,Uber Pay
21134,08/06/2024 09:25,08/06/2024 09:29,1,1.1,238,239,5.5,2.6,UberX,Uber Pay
21135,08/06/2024 09:46,08/06/2024 09:55,1,2.04,142,164,9,0,Uber Green,Cash
21136,08/06/2024 09:53,08/06/2024 10:02,1,1.2,186,161,7.5,1.2,Uber Comfort,Uber Pay
21137,08/06/2024 09:56,08/06/2024 10:03,1,1.3,236,237,7,2.05,UberX,Uber Pay
21138,08/06/2024 09:22,08/06/2024 09:28,1,1.07,164,161,6,0,Uber Comfort,Cash
21139,08/06/2024 09:07,08/06/2024 09:12,1,1.47,142,238,6.5,0,UberX,Cash
21140,08/06/2024 09:15,08/06/2024 09:26,1,1.79,229,143,9.5,2.56,UberXL,Uber Pay
21141,08/06/2024 09:35,08/06/2024 09:47,2,3.3,238,100,12,3.06,Uber Green,Uber Pay
21142,08/06/2024 09:39,08/06/2024 09:51,1,1.55,237,236,9.5,3.84,Uber Comfort,Uber Pay
21143,08/06/2024 09:08,08/06/2024 09:11,1,1.24,238,142,5.5,1.76,Uber Green,Uber Pay
21144,08/06/2024 09:51,08/06/2024 10:07,1,3.1,186,144,13,3.25,Uber Black,Uber Pay
21145,08/06/2024 09:25,08/06/2024 09:31,1,1.3,75,151,7,0,UberX,Cash
21146,08/06/2024 09:36,08/06/2024 09:42,1,1.1,236,263,5.5,1.75,Uber Green,Uber Pay
21147,08/06/2024 09:52,08/06/2024 10:04,1,2.8,161,125,11,0,UberX,Cash
21148,08/06/2024 09:22,08/06/2024 09:28,1,1.25,79,234,6.5,1.5,UberX,Uber Pay
21149,08/06/2024 09:32,08/06/2024 09:48,1,8.1,138,130,25,5.15,UberXL,Uber Pay
21150,08/06/2024 09:14,08/06/2024 09:33,1,4.43,239,113,16,3.86,Uber Comfort,Uber Pay
21151,08/06/2024 09:46,08/06/2024 10:04,1,4.01,40,209,16,3.86,UberXL,Uber Pay
21152,08/06/2024 09:21,08/06/2024 09:38,1,4.01,48,75,15,0,UberXL,Cash
21153,08/06/2024 09:16,08/06/2024 09:24,1,1.4,229,142,7.5,2,UberX,Uber Pay
21154,08/06/2024 09:49,08/06/2024 09:56,1,2,238,74,8,0,UberX,Cash
21155,08/06/2024 09:30,08/06/2024 09:40,5,1.75,237,143,9,2.46,UberXL,Uber Pay
21156,08/06/2024 09:13,08/06/2024 09:33,1,4.81,239,114,18,0,Uber Black,Cash
21157,08/06/2024 09:44,08/06/2024 10:06,1,9.41,142,18,29,5,UberXL,Uber Pay
21158,08/06/2024 09:12,08/06/2024 09:18,1,1.44,166,239,6.5,0,Uber Black,Cash
21159,08/06/2024 09:02,08/06/2024 09:12,1,1.83,140,75,8.5,0,UberX,Cash
21160,08/06/2024 09:33,08/06/2024 09:44,1,2.75,237,79,11,2.86,Uber Black,Uber Pay
21161,08/06/2024 09:24,08/06/2024 09:37,1,1.7,186,137,10,2.65,UberX,Uber Pay
21162,08/06/2024 09:52,08/06/2024 10:16,1,5.7,90,146,20,6.95,Uber Green,Uber Pay
21163,08/06/2024 09:36,08/06/2024 09:44,1,2.09,163,238,8.5,2.95,Uber Comfort,Uber Pay
21164,08/06/2024 09:03,08/06/2024 09:17,1,2.64,170,263,11,3.58,Uber Black,Uber Pay
21165,08/06/2024 09:36,08/06/2024 09:44,2,1.68,162,263,8,2.26,UberXL,Uber Pay
21166,08/06/2024 09:12,08/06/2024 09:22,1,3.23,42,243,12,2.56,UberX,Uber Pay
21167,08/06/2024 09:44,08/06/2024 10:00,1,2.44,143,263,12.5,3.16,UberXL,Uber Pay
21168,08/06/2024 09:50,08/06/2024 09:56,1,1.72,143,48,7,2.06,UberXL,Uber Pay
21169,08/06/2024 09:24,08/06/2024 09:32,1,1.49,142,161,7.5,1.62,UberX,Uber Pay
21170,08/06/2024 09:17,08/06/2024 09:31,1,1.92,152,159,10.5,0,Uber Comfort,Cash
21171,08/06/2024 09:07,08/06/2024 09:29,1,3.3,140,41,16.5,4.95,Uber Black,Uber Pay
21172,08/06/2024 09:11,08/06/2024 09:22,1,1.8,237,170,9.5,2.55,Uber Green,Uber Pay
21173,08/06/2024 09:56,08/06/2024 10:10,1,1.8,141,233,10.5,2.75,UberXL,Uber Pay
21174,08/06/2024 09:36,08/06/2024 09:53,1,8.87,142,220,26,0,Uber Green,Cash
21175,08/06/2024 09:42,08/06/2024 09:53,1,2.25,48,137,9.5,3.84,UberX,Uber Pay
21176,08/06/2024 09:10,08/06/2024 09:23,1,8.5,48,243,24,0,Uber Comfort,Uber Pay
21177,08/06/2024 09:34,08/06/2024 09:38,1,1.25,113,100,6,2.32,UberXL,Uber Pay
21178,08/06/2024 09:43,08/06/2024 09:54,1,2.07,100,90,9.5,2.56,Uber Green,Uber Pay
21179,08/06/2024 09:12,08/06/2024 09:24,1,2.07,48,238,10.5,0,Uber Green,Cash
21180,08/06/2024 09:00,08/06/2024 09:15,4,3.39,161,262,13,0,UberX,Cash
21181,08/06/2024 09:43,08/06/2024 09:51,1,1.77,237,75,8,1,UberX,Uber Pay
21182,08/06/2024 09:37,08/06/2024 09:46,1,1.63,161,142,8.5,0,Uber Green,Cash
21183,08/06/2024 09:39,08/06/2024 09:46,1,1.5,140,236,7.5,2.16,UberX,Uber Pay
21184,08/06/2024 09:16,08/06/2024 09:20,1,1.1,42,41,5.5,1.25,UberX,Uber Pay
21185,08/06/2024 09:35,08/06/2024 09:44,1,3.17,236,233,11.5,2.96,UberXL,Uber Pay
21186,08/06/2024 09:10,08/06/2024 09:40,1,6.25,249,181,24.5,5.56,UberX,Uber Pay
21187,08/06/2024 09:40,08/06/2024 10:00,1,8.82,186,247,27,0,UberX,Cash
21188,08/06/2024 09:26,08/06/2024 09:40,1,4.8,68,226,16,5,UberX,Uber Pay
21189,08/06/2024 09:54,08/06/2024 10:10,1,1.2,263,141,11,2.85,UberXL,Uber Pay
21190,08/06/2024 09:56,08/06/2024 10:02,1,1.54,249,164,6.5,2.94,UberXL,Uber Pay
21191,08/06/2024 09:40,08/06/2024 09:48,1,1.89,107,158,8,2.82,Uber Comfort,Uber Pay
21192,08/06/2024 09:05,08/06/2024 09:29,1,4.06,142,145,18,4.26,UberX,Uber Pay
21193,08/06/2024 09:24,08/06/2024 09:33,1,1.68,48,137,8,0,Uber Black,Cash
21194,08/06/2024 09:27,08/06/2024 09:35,1,1.6,163,239,8,1.25,UberX,Uber Pay
21195,08/06/2024 09:12,08/06/2024 09:16,1,1.16,50,68,5.5,2.2,Uber Comfort,Uber Pay
21196,08/06/2024 09:27,08/06/2024 09:29,1,1.1,163,186,5,1,UberX,Uber Pay
21197,08/06/2024 09:31,08/06/2024 09:42,2,1.8,186,233,9.5,2.55,Uber Green,Uber Pay
21198,08/06/2024 09:39,08/06/2024 09:57,1,3.6,237,249,15,3.65,Uber Black,Uber Pay
21199,08/06/2024 09:52,08/06/2024 10:06,5,2.25,163,137,11,0,UberX,Cash
21200,08/06/2024 09:01,08/06/2024 09:07,1,1.04,166,152,6.5,1.46,Uber Green,Uber Pay
21201,08/06/2024 09:42,08/06/2024 09:54,1,2.73,162,75,11,2.86,Uber Black,Uber Pay
21202,08/06/2024 09:58,08/06/2024 10:06,1,1.41,237,170,7.5,2.16,Uber Green,Uber Pay
21203,08/06/2024 09:04,08/06/2024 09:17,1,2.97,107,140,11,0,Uber Comfort,Cash
21204,08/06/2024 09:22,08/06/2024 09:44,1,5.1,231,236,19.5,1.5,Uber Comfort,Uber Pay
21205,08/06/2024 09:03,08/06/2024 09:13,1,1.64,236,140,8,2.82,UberX,Uber Pay
21206,08/06/2024 09:35,08/06/2024 09:42,1,1.05,237,236,6.5,2.45,UberX,Uber Pay
21207,08/06/2024 10:41,08/06/2024 10:50,1,2.2,163,238,9,2.45,UberX,Uber Pay
21208,08/06/2024 10:24,08/06/2024 10:33,1,1.2,170,50,8,0,UberX,Uber Pay
21209,08/06/2024 10:22,08/06/2024 10:28,1,1.2,164,162,6.5,2,UberX,Uber Pay
21210,08/06/2024 10:43,08/06/2024 10:55,2,2.3,239,162,11,2.85,UberX,Uber Pay
21211,08/06/2024 10:19,08/06/2024 10:30,1,1.5,140,237,9,1,Uber Comfort,Uber Pay
21212,08/06/2024 10:48,08/06/2024 10:55,1,1.3,238,237,7,1.5,Uber Green,Uber Pay
21213,08/06/2024 09:59,08/06/2024 10:05,1,1.38,233,141,6.5,0,Uber Comfort,Cash
21214,08/06/2024 10:09,08/06/2024 10:17,2,1.8,70,129,8,2.2,UberXL,Uber Pay
21215,08/06/2024 10:20,08/06/2024 10:29,2,2,170,141,8.5,2.36,UberX,Uber Pay
21216,08/06/2024 10:23,08/06/2024 10:31,1,1.2,140,237,7.5,0,Uber Green,Cash
21217,08/06/2024 10:01,08/06/2024 10:07,1,2.4,137,232,9,0,UberX,Cash
21218,08/06/2024 10:58,08/06/2024 11:16,1,3.9,143,107,15,0,UberX,Uber Pay
21219,08/06/2024 10:00,08/06/2024 10:15,1,3.72,140,107,15,3.66,Uber Black,Uber Pay
21220,08/06/2024 10:08,08/06/2024 10:17,4,1.8,238,263,8.5,2,UberXL,Uber Pay
21221,08/06/2024 10:51,08/06/2024 11:04,2,2.1,151,236,11,0,Uber Black,Cash
21222,08/06/2024 10:18,08/06/2024 10:26,1,2.47,137,163,9,3.69,UberX,Uber Pay
21223,08/06/2024 10:39,08/06/2024 10:46,1,1.5,113,125,7,0,Uber Green,Cash
21224,08/06/2024 10:54,08/06/2024 11:16,1,5.5,238,145,19.5,6.84,Uber Green,Uber Pay
21225,08/06/2024 10:33,08/06/2024 10:38,1,1.7,137,140,6.5,1.96,UberX,Uber Pay
21226,08/06/2024 10:35,08/06/2024 10:41,1,1.72,140,170,7.5,2.16,Uber Green,Uber Pay
21227,08/06/2024 10:35,08/06/2024 10:50,1,8.1,138,232,24.5,3,UberX,Uber Pay
21228,08/06/2024 10:35,08/06/2024 10:43,1,1.6,48,68,7.5,2.7,Uber Green,Uber Pay
21229,08/06/2024 10:21,08/06/2024 10:35,2,3.52,114,48,13.5,3.36,UberX,Uber Pay
21230,08/06/2024 10:21,08/06/2024 10:43,1,4.9,90,236,18,1.5,UberX,Uber Pay
21231,08/06/2024 10:57,08/06/2024 11:04,3,2.18,151,142,8.5,2.36,UberX,Uber Pay
21232,08/06/2024 10:32,08/06/2024 11:02,1,8.2,140,95,28,0,UberX,Cash
21233,08/06/2024 10:11,08/06/2024 10:18,1,1.24,263,74,6.5,0,Uber Black,Cash
21234,08/06/2024 09:59,08/06/2024 10:09,2,2.32,163,113,10,2.66,Uber Green,Uber Pay
21235,08/06/2024 10:03,08/06/2024 10:17,5,2.52,234,87,11,4.29,UberX,Uber Pay
21236,08/06/2024 10:24,08/06/2024 10:43,6,7.58,138,41,23.5,0,Uber Black,Cash
21237,08/06/2024 10:48,08/06/2024 10:55,1,1.14,262,75,6.5,0,UberX,Cash
21238,08/06/2024 10:32,08/06/2024 10:37,1,1.31,140,236,6.5,2.45,Uber Comfort,Uber Pay
21239,08/06/2024 10:56,08/06/2024 11:10,1,3.24,140,41,12.5,2,Uber Black,Uber Pay
21240,08/06/2024 10:27,08/06/2024 10:48,1,7.9,141,33,25,5.65,UberXL,Uber Pay
21241,08/06/2024 10:21,08/06/2024 10:32,1,2.07,140,161,10,2.66,UberX,Uber Pay
21242,08/06/2024 10:13,08/06/2024 10:18,5,1.3,48,43,6,1.86,Uber Comfort,Uber Pay
21243,08/06/2024 10:37,08/06/2024 10:54,2,2.55,263,236,13,0,Uber Black,Cash
21244,08/06/2024 10:48,08/06/2024 11:04,1,3.36,166,119,14,0,UberX,Cash
21245,08/06/2024 10:29,08/06/2024 10:52,1,3.78,237,166,17,3.04,Uber Black,Uber Pay
21246,08/06/2024 10:05,08/06/2024 10:25,3,3.97,107,255,16,0,UberXL,Cash
21247,08/06/2024 09:52,08/06/2024 09:56,1,1.31,68,142,6,2.32,UberXL,Uber Pay
21248,08/06/2024 10:29,08/06/2024 11:03,1,26.43,181,132,70,10.62,UberXL,Uber Pay
21249,08/06/2024 10:07,08/06/2024 10:21,1,1.8,140,237,10.5,2.75,UberX,Uber Pay
21250,08/06/2024 10:13,08/06/2024 10:18,4,1.1,237,263,6,0.93,Uber Black,Uber Pay
21251,08/06/2024 10:09,08/06/2024 10:20,1,1.2,162,186,8.5,2,UberX,Uber Pay
21252,08/06/2024 10:10,08/06/2024 10:24,1,2.8,238,42,13,0,UberXL,Cash
21253,08/06/2024 10:13,08/06/2024 10:18,1,1.19,48,239,6,1.5,Uber Green,Uber Pay
21254,08/06/2024 10:20,08/06/2024 10:31,1,3.2,163,211,11.5,2.95,UberX,Uber Pay
21255,08/06/2024 10:14,08/06/2024 10:34,1,5.4,162,166,20,1,UberX,Uber Pay
21256,08/06/2024 10:14,08/06/2024 10:25,2,2.4,249,261,10,2.65,UberX,Uber Pay
21257,08/06/2024 10:03,08/06/2024 10:12,1,1.02,264,100,7,0,Uber Black,Cash
21258,08/06/2024 10:26,08/06/2024 10:36,2,5.6,233,13,16.5,0,UberX,Cash
21259,08/06/2024 10:44,08/06/2024 11:15,1,6.8,186,157,25.5,0,UberX,Cash
21260,08/06/2024 10:04,08/06/2024 10:36,3,7.09,138,263,26,0,Uber Green,Cash
21261,08/06/2024 10:08,08/06/2024 10:21,1,1.72,186,170,10,0,UberXL,Uber Pay
21262,08/06/2024 10:47,08/06/2024 10:56,1,1.48,137,90,8,0,Uber Black,Cash
21263,08/06/2024 10:37,08/06/2024 10:44,1,1.1,237,140,6.5,0,UberXL,Cash
21264,08/06/2024 10:45,08/06/2024 11:01,1,3.14,238,100,13,1.75,Uber Comfort,Uber Pay
21265,08/06/2024 09:55,08/06/2024 10:04,2,1.01,236,75,7,0,UberX,Cash
21266,08/06/2024 10:54,08/06/2024 11:07,1,2.5,239,75,11.5,3,UberX,Uber Pay
21267,08/06/2024 10:09,08/06/2024 10:26,2,3.01,263,170,13,0,Uber Green,Cash
21268,08/06/2024 10:55,08/06/2024 11:18,2,7.1,244,263,23,4,UberX,Uber Pay
21269,08/06/2024 10:34,08/06/2024 10:39,1,1.19,196,95,6.5,2,Uber Green,Uber Pay
21270,08/06/2024 10:26,08/06/2024 10:30,1,1.26,236,161,6,1,Uber Comfort,Uber Pay
21271,08/06/2024 10:59,08/06/2024 11:12,1,2.3,163,43,11.5,0,UberXL,Cash
21272,08/06/2024 10:54,08/06/2024 11:03,1,1.9,170,237,8.5,3,UberX,Uber Pay
21273,08/06/2024 10:31,08/06/2024 10:37,1,1.42,48,239,6.5,1.96,UberX,Uber Pay
21274,08/06/2024 10:57,08/06/2024 11:15,1,3.5,186,140,14.5,3.55,UberX,Uber Pay
21275,08/06/2024 10:46,08/06/2024 10:51,4,1.28,151,75,6.5,0,UberX,Cash
21276,08/06/2024 10:55,08/06/2024 11:04,1,2.67,163,151,10,3.32,UberX,Uber Pay
21277,08/06/2024 10:01,08/06/2024 10:07,1,1.25,43,238,6.5,2,Uber Green,Uber Pay
21278,08/06/2024 10:13,08/06/2024 10:23,1,1.8,50,233,8.5,1,UberX,Uber Pay
21279,08/06/2024 10:40,08/06/2024 10:50,1,2.02,186,114,9,5,UberXL,Uber Pay
21280,08/06/2024 10:39,08/06/2024 10:50,1,8.1,138,247,22.5,7.35,Uber Green,Uber Pay
21281,08/06/2024 10:39,08/06/2024 10:45,1,1.3,41,152,6.5,0,UberX,Cash
21282,08/06/2024 10:49,08/06/2024 10:56,1,1.16,140,229,7,0,UberX,Cash
21283,08/06/2024 10:38,08/06/2024 10:51,1,2,186,224,10.5,2.75,UberX,Uber Pay
21284,08/06/2024 10:00,08/06/2024 10:06,1,1.4,75,263,7,0,UberXL,Cash
21285,08/06/2024 10:36,08/06/2024 10:43,2,1.38,42,41,7.5,0,UberX,Uber Pay
21286,08/06/2024 10:18,08/06/2024 10:38,1,3.97,263,48,16.5,3.96,Uber Green,Uber Pay
21287,08/06/2024 10:42,08/06/2024 10:49,1,1.2,239,142,7,2,Uber Green,Uber Pay
21288,08/06/2024 10:55,09/06/2024 09:33,2,1.55,249,209,12.5,3.95,UberX,Uber Pay
21289,08/06/2024 10:54,08/06/2024 11:09,3,3.48,162,75,13,0,UberX,Cash
21290,08/06/2024 10:20,08/06/2024 10:25,1,1.14,170,107,6,0.5,Uber Comfort,Uber Pay
21291,08/06/2024 10:40,08/06/2024 10:46,1,1.6,237,75,7,1.5,UberX,Uber Pay
21292,08/06/2024 10:50,08/06/2024 10:56,1,1.1,236,263,6,0,Uber Green,Cash
21293,08/06/2024 10:54,08/06/2024 11:07,1,5.3,137,13,17.5,4.15,Uber Green,Uber Pay
21294,08/06/2024 10:44,08/06/2024 10:58,2,2.9,186,239,12.5,0,UberXL,Cash
21295,08/06/2024 10:03,08/06/2024 10:06,1,1.27,249,68,5.5,1.76,Uber Black,Uber Pay
21296,08/06/2024 10:24,08/06/2024 10:31,1,1.14,234,246,7,0,UberX,Uber Pay
21297,08/06/2024 10:00,08/06/2024 10:14,1,1.9,142,140,10.5,0,UberX,Cash
21298,08/06/2024 10:49,09/06/2024 10:04,1,14.22,70,62,45,4.58,Uber Black,Uber Pay
21299,08/06/2024 10:25,08/06/2024 10:50,6,5.17,163,209,20,2,Uber Black,Uber Pay
21300,08/06/2024 10:02,08/06/2024 10:16,1,2.82,237,238,11.5,0,UberX,Cash
21301,08/06/2024 10:48,08/06/2024 10:56,1,1.56,151,152,8,1.76,UberX,Uber Pay
21302,08/06/2024 10:21,08/06/2024 11:17,2,16,186,28,52,3,UberX,Uber Pay
21303,08/06/2024 10:48,08/06/2024 11:03,1,3,237,151,13,3.25,Uber Black,Uber Pay
21304,08/06/2024 10:42,08/06/2024 10:50,2,2.29,68,142,9,2.46,UberX,Uber Pay
21305,08/06/2024 10:45,08/06/2024 10:58,1,2.2,141,239,11.5,2.95,Uber Black,Uber Pay
21306,08/06/2024 10:05,08/06/2024 10:21,1,4.6,100,75,16,0,UberX,Cash
21307,08/06/2024 10:31,08/06/2024 10:51,1,7.8,263,87,25.5,5.76,UberXL,Uber Pay
21308,08/06/2024 10:08,08/06/2024 10:15,1,1.7,239,48,7,0,Uber Green,Cash
21309,08/06/2024 10:41,08/06/2024 10:51,1,1.5,237,142,8.5,2.35,UberX,Uber Pay
21310,08/06/2024 10:50,08/06/2024 11:15,1,10.75,186,119,32.5,0,UberX,Cash
21311,08/06/2024 10:31,08/06/2024 10:56,2,10.71,238,195,31.5,3,UberX,Uber Pay
21312,08/06/2024 10:53,08/06/2024 11:06,4,2.95,142,43,13,1,Uber Green,Uber Pay
21313,08/06/2024 10:25,08/06/2024 10:43,1,5,170,238,18.5,0,UberXL,Cash
21314,08/06/2024 10:45,08/06/2024 11:20,1,6.2,100,17,26,3,UberXL,Uber Pay
21315,08/06/2024 10:53,08/06/2024 11:05,1,5.1,137,13,16.5,3.95,Uber Black,Uber Pay
21316,08/06/2024 10:37,08/06/2024 10:56,1,4.16,249,140,16,5.79,UberX,Uber Pay
21317,08/06/2024 10:36,08/06/2024 10:52,1,3.15,107,142,13.5,4.2,Uber Black,Uber Pay
21318,08/06/2024 10:46,08/06/2024 11:00,6,3.24,239,170,13,3.26,UberXL,Uber Pay
21319,08/06/2024 10:26,08/06/2024 10:55,1,10.62,151,33,33.5,7.36,Uber Black,Uber Pay
21320,08/06/2024 10:16,08/06/2024 10:23,1,1.6,48,142,7.5,2.15,UberX,Uber Pay
21321,08/06/2024 10:39,08/06/2024 10:58,1,4.9,239,107,17.5,1.66,UberXL,Uber Pay
21322,08/06/2024 10:02,08/06/2024 10:11,1,2.4,163,151,10,2.66,UberX,Uber Pay
21323,08/06/2024 10:19,08/06/2024 10:22,1,1.06,239,236,5,0,UberX,Cash
21324,08/06/2024 10:38,08/06/2024 10:49,1,2.65,163,263,10,3.33,UberXL,Uber Pay
21325,08/06/2024 10:14,08/06/2024 10:18,2,1.1,233,224,5.5,0,UberX,Cash
21326,08/06/2024 10:50,08/06/2024 10:56,1,2.1,24,142,8,2.25,Uber Green,Uber Pay
21327,08/06/2024 10:21,08/06/2024 10:27,1,1.33,48,142,6.5,1.96,UberX,Uber Pay
21328,08/06/2024 10:33,08/06/2024 10:40,1,1.55,142,141,7.5,2.7,Uber Comfort,Uber Pay
21329,08/06/2024 10:52,08/06/2024 11:06,1,2.4,141,100,11,0,UberX,Cash
21330,08/06/2024 10:22,08/06/2024 10:27,1,1.13,237,162,6,2.79,UberX,Uber Pay
21331,08/06/2024 10:03,08/06/2024 10:12,2,2.2,263,41,9,0,UberXL,Cash
21332,08/06/2024 10:45,08/06/2024 10:57,2,2.46,236,41,11,0,UberX,Cash
21333,08/06/2024 10:38,08/06/2024 10:46,1,2.26,237,186,9.5,2.56,Uber Comfort,Uber Pay
21334,08/06/2024 10:52,08/06/2024 11:42,1,24.18,186,201,67.5,10,UberX,Uber Pay
21335,08/06/2024 10:10,08/06/2024 10:21,1,2.86,186,43,11,2.86,UberX,Uber Pay
21336,08/06/2024 09:59,08/06/2024 10:14,4,3.86,74,194,13.5,0,UberXL,Cash
21337,08/06/2024 10:19,08/06/2024 10:30,1,1.4,186,137,8.5,1.77,UberX,Uber Pay
21338,08/06/2024 10:31,08/06/2024 10:39,1,2.12,230,238,8.5,2.36,UberX,Uber Pay
21339,08/06/2024 10:49,08/06/2024 10:55,1,1.51,142,238,7,1.54,UberX,Uber Pay
21340,08/06/2024 10:16,08/06/2024 10:29,1,2.52,113,161,10.5,1.2,Uber Green,Uber Pay
21341,08/06/2024 10:59,08/06/2024 11:06,1,1.5,229,137,7,3,Uber Green,Uber Pay
21342,08/06/2024 10:29,08/06/2024 10:37,1,1.4,142,186,7,0,UberX,Cash
21343,08/06/2024 10:10,08/06/2024 10:21,1,1.3,137,186,9,2.46,Uber Green,Uber Pay
21344,08/06/2024 10:20,08/06/2024 10:25,1,1.08,74,263,6,0,UberX,Cash
21345,08/06/2024 10:56,08/06/2024 11:09,1,2.97,237,50,12,2.3,UberX,Uber Pay
21346,08/06/2024 10:07,08/06/2024 10:16,1,1.4,236,262,8,2.25,UberXL,Uber Pay
21347,08/06/2024 10:22,08/06/2024 10:35,1,2.02,152,244,11,0,UberXL,Cash
21348,08/06/2024 10:45,08/06/2024 10:52,1,1.14,142,237,6.5,1.96,Uber Black,Uber Pay
21349,08/06/2024 10:28,08/06/2024 10:35,1,1.41,48,239,6.5,0,UberX,Cash
21350,08/06/2024 10:37,08/06/2024 10:44,1,2.24,239,161,8.5,2.95,UberXL,Uber Pay
21351,08/06/2024 10:30,08/06/2024 10:36,1,1.2,229,140,6.5,0,UberXL,Cash
21352,08/06/2024 10:02,08/06/2024 10:17,1,2.4,140,239,12,3.06,Uber Comfort,Uber Pay
21353,08/06/2024 10:36,08/06/2024 10:41,1,1.08,237,237,6,1.86,UberX,Uber Pay
21354,08/06/2024 10:51,08/06/2024 11:21,1,6.4,161,217,25.5,0,UberX,Cash
21355,08/06/2024 10:10,08/06/2024 10:17,1,1.38,239,236,7,0,UberX,Cash
21356,08/06/2024 10:32,08/06/2024 10:46,1,2.77,166,163,12.5,3.16,UberX,Uber Pay
21357,08/06/2024 10:47,08/06/2024 10:59,1,3.2,230,43,12.5,3.15,UberX,Uber Pay
21358,08/06/2024 10:07,08/06/2024 10:14,1,1.2,237,236,7,0,UberX,Cash
21359,08/06/2024 10:34,08/06/2024 10:52,1,5.3,13,163,19,2,Uber Green,Uber Pay
21360,08/06/2024 10:47,08/06/2024 11:04,1,3.2,186,140,14,0,Uber Comfort,Cash
21361,08/06/2024 10:00,08/06/2024 10:15,1,7.3,140,65,21.5,6.2,Uber Black,Uber Pay
21362,08/06/2024 10:14,08/06/2024 10:29,1,3.1,164,209,13,0,UberX,Cash
21363,08/06/2024 10:41,08/06/2024 10:47,1,1.5,114,164,7,0,UberX,Cash
21364,08/06/2024 10:06,08/06/2024 10:38,1,5.33,163,112,24.5,5.56,UberX,Uber Pay
21365,08/06/2024 10:35,08/06/2024 10:52,5,3.86,186,236,15,0,Uber Comfort,Cash
21366,08/06/2024 10:47,08/06/2024 11:04,1,3.45,238,229,15,3.66,UberX,Uber Pay
21367,08/06/2024 10:25,08/06/2024 10:35,1,2.77,186,143,10.5,2.76,UberX,Uber Pay
21368,08/06/2024 10:38,08/06/2024 10:47,1,1.79,239,141,8.5,3.54,UberXL,Uber Pay
21369,08/06/2024 10:32,08/06/2024 10:52,1,5.21,244,159,19.5,0,Uber Black,Cash
21370,08/06/2024 10:43,08/06/2024 11:00,1,3.82,237,125,14.5,1,Uber Comfort,Uber Pay
21371,08/06/2024 10:48,08/06/2024 11:01,1,2,142,140,10.5,2.76,UberX,Uber Pay
21372,08/06/2024 10:32,08/06/2024 10:45,1,4.02,144,141,13.5,0,Uber Green,Cash
21373,08/06/2024 10:22,08/06/2024 10:28,1,1.51,249,231,7,0,Uber Comfort,Cash
21374,08/06/2024 10:50,08/06/2024 10:58,1,1.41,237,236,8,0,UberX,Cash
21375,08/06/2024 10:53,08/06/2024 11:03,1,2.47,137,141,10,2.66,Uber Black,Uber Pay
21376,08/06/2024 10:29,08/06/2024 10:37,1,1.23,237,140,7.5,2.16,Uber Green,Uber Pay
21377,08/06/2024 10:11,08/06/2024 10:16,1,1.8,24,143,7.5,0,UberX,Cash
21378,08/06/2024 10:00,08/06/2024 10:06,1,1.33,142,48,7,3.09,UberX,Uber Pay
21379,08/06/2024 10:43,08/06/2024 10:47,1,1.55,186,249,6,0,UberXL,Cash
